ID,Student_ID,Subject_Name,Year,Term,Score,Grade
PERF6360,STD084,English Studies,SS2,Third Term,69,B3
PERF6361,STD084,English Studies,SS3,First Term,79,A1
PERF6362,STD084,English Studies,SS3,Second Term,44,E8
PERF6363,STD084,English Studies,SS3,Third Term,39,F9
PERF6364,STD084,Mathematics,SS1,First Term,63,C4
PERF6365,STD084,Mathematics,SS1,Second Term,92,A1
PERF6366,STD084,Mathematics,SS1,Third Term,20,F9
PERF6367,STD084,Mathematics,SS2,First Term,40,E8
PERF6368,STD084,Mathematics,SS2,Second Term,92,A1
PERF6369,STD084,Mathematics,SS2,Third Term,50,C6
PERF6370,STD084,Mathematics,SS3,First Term,40,E8
PERF6371,STD084,Mathematics,SS3,Second Term,85,A1
PERF6372,STD084,Mathematics,SS3,Third Term,44,E8
PERF6373,STD084,Civic Education,SS1,First Term,86,A1
PERF6374,STD084,Civic Education,SS1,Second Term,91,A1
PERF6375,STD084,Civic Education,SS1,Third Term,47,D7
PERF6376,STD084,Civic Education,SS2,First Term,66,B3
PERF6377,STD084,Civic Education,SS2,Second Term,72,B2
PERF6378,STD084,Civic Education,SS2,Third Term,62,C4
PERF6379,STD084,Civic Education,SS3,First Term,22,F9
PERF6380,STD084,Civic Education,SS3,Second Term,31,F9
PERF6381,STD084,Civic Education,SS3,Third Term,74,B2
PERF6382,STD084,Computer Science,SS1,First Term,58,C5
PERF6383,STD084,Computer Science,SS1,Second Term,40,E8
PERF6384,STD084,Computer Science,SS1,Third Term,27,F9
PERF6385,STD084,Computer Science,SS2,First Term,62,C4
PERF6386,STD084,Computer Science,SS2,Second Term,88,A1
PERF6387,STD084,Computer Science,SS2,Third Term,18,F9
PERF6388,STD084,Computer Science,SS3,First Term,14,F9
PERF6389,STD084,Computer Science,SS3,Second Term,65,B3
PERF6390,STD084,Computer Science,SS3,Third Term,23,F9
PERF6391,STD084,Economics,SS1,First Term,79,A1
PERF6392,STD084,Economics,SS1,Second Term,66,B3
PERF6393,STD084,Economics,SS1,Third Term,57,C5
PERF6394,STD084,Economics,SS2,First Term,88,A1
PERF6395,STD084,Economics,SS2,Second Term,90,A1
PERF6396,STD084,Economics,SS2,Third Term,60,C4
PERF6397,STD084,Economics,SS3,First Term,49,D7
PERF6398,STD084,Economics,SS3,Second Term,62,C4
PERF6399,STD084,Economics,SS3,Third Term,73,B2
PERF6400,STD084,Agricultural Science,SS1,First Term,80,A1
PERF6401,STD084,Agricultural Science,SS1,Second Term,19,F9
PERF6402,STD084,Agricultural Science,SS1,Third Term,21,F9
PERF6403,STD084,Agricultural Science,SS2,First Term,69,B3
PERF6404,STD084,Agricultural Science,SS2,Second Term,89,A1
PERF6405,STD084,Agricultural Science,SS2,Third Term,33,F9
PERF6406,STD084,Agricultural Science,SS3,First Term,71,B2
PERF6407,STD084,Agricultural Science,SS3,Second Term,74,B2
PERF6408,STD084,Agricultural Science,SS3,Third Term,24,F9
PERF6409,STD084,Biology,SS1,First Term,22,F9
PERF6410,STD084,Biology,SS1,Second Term,55,C5
PERF6411,STD084,Biology,SS1,Third Term,63,C4
PERF6412,STD084,Biology,SS2,First Term,25,F9
PERF6413,STD084,Biology,SS2,Second Term,85,A1
PERF6414,STD084,Biology,SS2,Third Term,92,A1
PERF6415,STD084,Biology,SS3,First Term,20,F9
PERF6416,STD084,Biology,SS3,Second Term,65,B3
PERF6417,STD084,Biology,SS3,Third Term,55,C5
PERF6418,STD084,Mechanics,SS1,First Term,52,C6
PERF6419,STD084,Mechanics,SS1,Second Term,90,A1
PERF6420,STD084,Mechanics,SS1,Third Term,56,C5
PERF6421,STD084,Mechanics,SS2,First Term,95,A1
PERF6422,STD084,Mechanics,SS2,Second Term,54,C6
PERF6423,STD084,Mechanics,SS2,Third Term,92,A1
PERF6424,STD084,Mechanics,SS3,First Term,65,B3
PERF6425,STD084,Mechanics,SS3,Second Term,79,A1
PERF6426,STD084,Mechanics,SS3,Third Term,47,D7
PERF6427,STD085,English Studies,SS1,First Term,30,F9
PERF6428,STD085,English Studies,SS1,Second Term,14,F9
PERF6429,STD085,English Studies,SS1,Third Term,78,A1
PERF6430,STD085,English Studies,SS2,First Term,94,A1
PERF6431,STD085,English Studies,SS2,Second Term,64,C4
PERF6432,STD085,English Studies,SS2,Third Term,60,C4
PERF6433,STD085,English Studies,SS3,First Term,95,A1
PERF6434,STD085,English Studies,SS3,Second Term,58,C5
PERF6435,STD085,English Studies,SS3,Third Term,43,E8
PERF6436,STD085,Mathematics,SS1,First Term,77,A1
PERF6437,STD085,Mathematics,SS1,Second Term,60,C4
PERF6438,STD085,Mathematics,SS1,Third Term,31,F9
PERF6439,STD085,Mathematics,SS2,First Term,13,F9
PERF6440,STD085,Mathematics,SS2,Second Term,79,A1
PERF6441,STD085,Mathematics,SS2,Third Term,85,A1
PERF6442,STD085,Mathematics,SS3,First Term,29,F9
PERF6443,STD085,Mathematics,SS3,Second Term,65,B3
PERF6444,STD085,Mathematics,SS3,Third Term,60,C4
PERF6445,STD085,Civic Education,SS1,First Term,60,C4
PERF6446,STD085,Civic Education,SS1,Second Term,17,F9
PERF6447,STD085,Civic Education,SS1,Third Term,93,A1
PERF6448,STD085,Civic Education,SS2,First Term,25,F9
PERF6449,STD085,Civic Education,SS2,Second Term,43,E8
PERF6450,STD085,Civic Education,SS2,Third Term,56,C5
PERF6451,STD085,Civic Education,SS3,First Term,82,A1
PERF6452,STD085,Civic Education,SS3,Second Term,33,F9
PERF6453,STD085,Civic Education,SS3,Third Term,77,A1
PERF6454,STD085,Technical Drawing,SS1,First Term,71,B2
PERF6455,STD085,Technical Drawing,SS1,Second Term,47,D7
PERF6456,STD085,Technical Drawing,SS1,Third Term,83,A1
PERF6457,STD085,Technical Drawing,SS2,First Term,26,F9
PERF6458,STD085,Technical Drawing,SS2,Second Term,67,B3
PERF6459,STD085,Technical Drawing,SS2,Third Term,47,D7
PERF6460,STD085,Technical Drawing,SS3,First Term,59,C5
PERF6461,STD085,Technical Drawing,SS3,Second Term,13,F9
PERF6462,STD085,Technical Drawing,SS3,Third Term,91,A1
PERF6463,STD085,Food & Nutrition,SS1,First Term,15,F9
PERF6464,STD085,Food & Nutrition,SS1,Second Term,70,B2
PERF6465,STD085,Food & Nutrition,SS1,Third Term,23,F9
PERF6466,STD085,Food & Nutrition,SS2,First Term,53,C6
PERF6467,STD085,Food & Nutrition,SS2,Second Term,64,C4
PERF6468,STD085,Food & Nutrition,SS2,Third Term,19,F9
PERF6469,STD085,Food & Nutrition,SS3,First Term,83,A1
PERF6470,STD085,Food & Nutrition,SS3,Second Term,53,C6
PERF6471,STD085,Food & Nutrition,SS3,Third Term,67,B3
PERF6472,STD085,Computer Science,SS1,First Term,22,F9
PERF6473,STD085,Computer Science,SS1,Second Term,68,B3
PERF6474,STD085,Computer Science,SS1,Third Term,41,E8
PERF6475,STD085,Computer Science,SS2,First Term,30,F9
PERF6476,STD085,Computer Science,SS2,Second Term,88,A1
PERF6477,STD085,Computer Science,SS2,Third Term,53,C6
PERF6478,STD085,Computer Science,SS3,First Term,28,F9
PERF6479,STD085,Computer Science,SS3,Second Term,25,F9
PERF6480,STD085,Computer Science,SS3,Third Term,40,E8
PERF6481,STD085,Geography,SS1,First Term,24,F9
PERF6482,STD085,Geography,SS1,Second Term,70,B2
PERF6483,STD085,Geography,SS1,Third Term,93,A1
PERF6484,STD085,Geography,SS2,First Term,58,C5
PERF6485,STD085,Geography,SS2,Second Term,88,A1
PERF6486,STD085,Geography,SS2,Third Term,72,B2
PERF6487,STD085,Geography,SS3,First Term,25,F9
PERF6488,STD085,Geography,SS3,Second Term,90,A1
PERF6489,STD085,Geography,SS3,Third Term,66,B3
PERF6490,STD085,Marketing,SS1,First Term,50,C6
PERF6491,STD085,Marketing,SS1,Second Term,60,C4
PERF6492,STD085,Marketing,SS1,Third Term,25,F9
PERF6493,STD085,Marketing,SS2,First Term,58,C5
PERF6494,STD085,Marketing,SS2,Second Term,64,C4
PERF6495,STD085,Marketing,SS2,Third Term,80,A1
PERF6496,STD085,Marketing,SS3,First Term,63,C4
PERF6497,STD085,Marketing,SS3,Second Term,47,D7
PERF6498,STD085,Marketing,SS3,Third Term,35,F9
PERF6499,STD086,English Studies,SS1,First Term,38,F9
PERF6500,STD086,English Studies,SS1,Second Term,42,E8
PERF6501,STD086,English Studies,SS1,Third Term,72,B2
PERF6502,STD086,English Studies,SS2,First Term,62,C4
PERF6503,STD086,English Studies,SS2,Second Term,13,F9
PERF6504,STD086,English Studies,SS2,Third Term,73,B2
PERF6505,STD086,English Studies,SS3,First Term,73,B2
PERF6506,STD086,English Studies,SS3,Second Term,61,C4
PERF6507,STD086,English Studies,SS3,Third Term,31,F9
PERF6508,STD086,Mathematics,SS1,First Term,31,F9
PERF6509,STD086,Mathematics,SS1,Second Term,24,F9
PERF6510,STD086,Mathematics,SS1,Third Term,75,A1
PERF6511,STD086,Mathematics,SS2,First Term,23,F9
PERF6512,STD086,Mathematics,SS2,Second Term,47,D7
PERF6513,STD086,Mathematics,SS2,Third Term,40,E8
PERF6514,STD086,Mathematics,SS3,First Term,15,F9
PERF6515,STD086,Mathematics,SS3,Second Term,82,A1
PERF6516,STD086,Mathematics,SS3,Third Term,88,A1
PERF6517,STD086,Civic Education,SS1,First Term,25,F9
PERF6518,STD086,Civic Education,SS1,Second Term,30,F9
PERF6519,STD086,Civic Education,SS1,Third Term,49,D7
PERF6520,STD086,Civic Education,SS2,First Term,38,F9
PERF6521,STD086,Civic Education,SS2,Second Term,30,F9
PERF6522,STD086,Civic Education,SS2,Third Term,68,B3
PERF6523,STD086,Civic Education,SS3,First Term,36,F9
PERF6524,STD086,Civic Education,SS3,Second Term,31,F9
PERF6525,STD086,Civic Education,SS3,Third Term,42,E8
PERF6526,STD086,Government,SS1,First Term,73,B2
PERF6527,STD086,Government,SS1,Second Term,24,F9
PERF6528,STD086,Government,SS1,Third Term,52,C6
PERF6529,STD086,Government,SS2,First Term,70,B2
PERF6530,STD086,Government,SS2,Second Term,27,F9
PERF6531,STD086,Government,SS2,Third Term,39,F9
PERF6532,STD086,Government,SS3,First Term,60,C4
PERF6533,STD086,Government,SS3,Second Term,65,B3
PERF6534,STD086,Government,SS3,Third Term,14,F9
PERF6535,STD086,Agricultural Science,SS1,First Term,46,D7
PERF6536,STD086,Agricultural Science,SS1,Second Term,53,C6
PERF6537,STD086,Agricultural Science,SS1,Third Term,73,B2
PERF6538,STD086,Agricultural Science,SS2,First Term,90,A1
PERF6539,STD086,Agricultural Science,SS2,Second Term,36,F9
PERF6540,STD086,Agricultural Science,SS2,Third Term,34,F9
PERF6541,STD086,Agricultural Science,SS3,First Term,33,F9
PERF6542,STD086,Agricultural Science,SS3,Second Term,70,B2
PERF6543,STD086,Agricultural Science,SS3,Third Term,72,B2
PERF6544,STD086,Accounting,SS1,First Term,48,D7
PERF6545,STD086,Accounting,SS1,Second Term,84,A1
PERF6546,STD086,Accounting,SS1,Third Term,32,F9
PERF6547,STD086,Accounting,SS2,First Term,49,D7
PERF6548,STD086,Accounting,SS2,Second Term,41,E8
PERF6549,STD086,Accounting,SS2,Third Term,34,F9
PERF6550,STD086,Accounting,SS3,First Term,21,F9
PERF6551,STD086,Accounting,SS3,Second Term,64,C4
PERF6552,STD086,Accounting,SS3,Third Term,14,F9
PERF6553,STD086,Geography,SS1,First Term,14,F9
PERF6554,STD086,Geography,SS1,Second Term,40,E8
PERF6555,STD086,Geography,SS1,Third Term,55,C5
PERF6556,STD086,Geography,SS2,First Term,83,A1
PERF6557,STD086,Geography,SS2,Second Term,63,C4
PERF6558,STD086,Geography,SS2,Third Term,58,C5
PERF6559,STD086,Geography,SS3,First Term,62,C4
PERF6560,STD086,Geography,SS3,Second Term,23,F9
PERF6561,STD086,Geography,SS3,Third Term,32,F9
PERF6562,STD086,Commerce,SS1,First Term,16,F9
PERF6563,STD086,Commerce,SS1,Second Term,59,C5
PERF6564,STD086,Commerce,SS1,Third Term,40,E8
PERF6565,STD086,Commerce,SS2,First Term,46,D7
PERF6566,STD086,Commerce,SS2,Second Term,28,F9
PERF6567,STD086,Commerce,SS2,Third Term,53,C6
PERF6568,STD086,Commerce,SS3,First Term,53,C6
PERF6569,STD086,Commerce,SS3,Second Term,81,A1
PERF6570,STD086,Commerce,SS3,Third Term,25,F9
PERF6571,STD086,Marketing,SS1,First Term,71,B2
PERF6572,STD086,Marketing,SS1,Second Term,53,C6
PERF6573,STD086,Marketing,SS1,Third Term,66,B3
PERF6574,STD086,Marketing,SS2,First Term,77,A1
PERF6575,STD086,Marketing,SS2,Second Term,19,F9
PERF6576,STD086,Marketing,SS2,Third Term,86,A1
PERF6577,STD086,Marketing,SS3,First Term,87,A1
PERF6578,STD086,Marketing,SS3,Second Term,78,A1
PERF6579,STD086,Marketing,SS3,Third Term,95,A1
PERF6580,STD087,English Studies,SS1,First Term,76,A1
PERF6581,STD087,English Studies,SS1,Second Term,70,B2
PERF6582,STD087,English Studies,SS1,Third Term,91,A1
PERF6583,STD087,English Studies,SS2,First Term,92,A1
PERF6584,STD087,English Studies,SS2,Second Term,31,F9
PERF6585,STD087,English Studies,SS2,Third Term,93,A1
PERF6586,STD087,English Studies,SS3,First Term,21,F9
PERF6587,STD087,English Studies,SS3,Second Term,75,A1
PERF6588,STD087,English Studies,SS3,Third Term,76,A1
PERF6589,STD087,Mathematics,SS1,First Term,30,F9
PERF6590,STD087,Mathematics,SS1,Second Term,40,E8
PERF6591,STD087,Mathematics,SS1,Third Term,29,F9
PERF6592,STD087,Mathematics,SS2,First Term,69,B3
PERF6593,STD087,Mathematics,SS2,Second Term,43,E8
PERF6594,STD087,Mathematics,SS2,Third Term,83,A1
PERF6595,STD087,Mathematics,SS3,First Term,18,F9
PERF6596,STD087,Mathematics,SS3,Second Term,61,C4
PERF6597,STD087,Mathematics,SS3,Third Term,61,C4
PERF6598,STD087,Civic Education,SS1,First Term,30,F9
PERF6599,STD087,Civic Education,SS1,Second Term,28,F9
PERF6600,STD087,Civic Education,SS1,Third Term,29,F9
PERF6601,STD087,Civic Education,SS2,First Term,83,A1
PERF6602,STD087,Civic Education,SS2,Second Term,30,F9
PERF6603,STD087,Civic Education,SS2,Third Term,79,A1
PERF6604,STD087,Civic Education,SS3,First Term,50,C6
PERF6605,STD087,Civic Education,SS3,Second Term,50,C6
PERF6606,STD087,Civic Education,SS3,Third Term,24,F9
PERF6607,STD087,Computer Science,SS1,First Term,74,B2
PERF6608,STD087,Computer Science,SS1,Second Term,82,A1
PERF6609,STD087,Computer Science,SS1,Third Term,19,F9
PERF6610,STD087,Computer Science,SS2,First Term,15,F9
PERF6611,STD087,Computer Science,SS2,Second Term,49,D7
PERF6612,STD087,Computer Science,SS2,Third Term,60,C4
PERF6613,STD087,Computer Science,SS3,First Term,29,F9
PERF6614,STD087,Computer Science,SS3,Second Term,92,A1
PERF6615,STD087,Computer Science,SS3,Third Term,27,F9
PERF6616,STD087,Physics,SS1,First Term,75,A1
PERF6617,STD087,Physics,SS1,Second Term,27,F9
PERF6618,STD087,Physics,SS1,Third Term,36,F9
PERF6619,STD087,Physics,SS2,First Term,60,C4
PERF6620,STD087,Physics,SS2,Second Term,86,A1
PERF6621,STD087,Physics,SS2,Third Term,39,F9
PERF6622,STD087,Physics,SS3,First Term,71,B2
PERF6623,STD087,Physics,SS3,Second Term,21,F9
PERF6624,STD087,Physics,SS3,Third Term,21,F9
PERF6625,STD087,Economics,SS1,First Term,14,F9
PERF6626,STD087,Economics,SS1,Second Term,67,B3
PERF6627,STD087,Economics,SS1,Third Term,13,F9
PERF6628,STD087,Economics,SS2,First Term,74,B2
PERF6629,STD087,Economics,SS2,Second Term,57,C5
PERF6630,STD087,Economics,SS2,Third Term,90,A1
PERF6631,STD087,Economics,SS3,First Term,48,D7
PERF6632,STD087,Economics,SS3,Second Term,59,C5
PERF6633,STD087,Economics,SS3,Third Term,42,E8
PERF6634,STD087,Geography,SS1,First Term,29,F9
PERF6635,STD087,Geography,SS1,Second Term,27,F9
PERF6636,STD087,Geography,SS1,Third Term,17,F9
PERF6637,STD087,Geography,SS2,First Term,83,A1
PERF6638,STD087,Geography,SS2,Second Term,94,A1
PERF6639,STD087,Geography,SS2,Third Term,45,D7
PERF6640,STD087,Geography,SS3,First Term,82,A1
PERF6641,STD087,Geography,SS3,Second Term,29,F9
PERF6642,STD087,Geography,SS3,Third Term,24,F9
PERF6643,STD087,Bookkeeping,SS1,First Term,79,A1
PERF6644,STD087,Bookkeeping,SS1,Second Term,59,C5
PERF6645,STD087,Bookkeeping,SS1,Third Term,72,B2
PERF6646,STD087,Bookkeeping,SS2,First Term,24,F9
PERF6647,STD087,Bookkeeping,SS2,Second Term,57,C5
PERF6648,STD087,Bookkeeping,SS2,Third Term,12,F9
PERF6649,STD087,Bookkeeping,SS3,First Term,19,F9
PERF6650,STD087,Bookkeeping,SS3,Second Term,83,A1
PERF6651,STD087,Bookkeeping,SS3,Third Term,17,F9
PERF6652,STD088,English Studies,SS1,First Term,73,B2
PERF6653,STD088,English Studies,SS1,Second Term,13,F9
PERF6654,STD088,English Studies,SS1,Third Term,32,F9
PERF6655,STD088,English Studies,SS2,First Term,91,A1
PERF6656,STD088,English Studies,SS2,Second Term,25,F9
PERF6657,STD088,English Studies,SS2,Third Term,14,F9
PERF6658,STD088,English Studies,SS3,First Term,27,F9
PERF6659,STD088,English Studies,SS3,Second Term,95,A1
PERF6660,STD088,English Studies,SS3,Third Term,21,F9
PERF6661,STD088,Mathematics,SS1,First Term,87,A1
PERF6662,STD088,Mathematics,SS1,Second Term,65,B3
PERF6663,STD088,Mathematics,SS1,Third Term,79,A1
PERF6664,STD088,Mathematics,SS2,First Term,91,A1
PERF6665,STD088,Mathematics,SS2,Second Term,87,A1
PERF6666,STD088,Mathematics,SS2,Third Term,31,F9
PERF6667,STD088,Mathematics,SS3,First Term,23,F9
PERF6668,STD088,Mathematics,SS3,Second Term,56,C5
PERF6669,STD088,Mathematics,SS3,Third Term,56,C5
PERF6670,STD088,Civic Education,SS1,First Term,81,A1
PERF6671,STD088,Civic Education,SS1,Second Term,78,A1
PERF6672,STD088,Civic Education,SS1,Third Term,69,B3
PERF6673,STD088,Civic Education,SS2,First Term,65,B3
PERF6674,STD088,Civic Education,SS2,Second Term,14,F9
PERF6675,STD088,Civic Education,SS2,Third Term,24,F9
PERF6676,STD088,Civic Education,SS3,First Term,61,C4
PERF6677,STD088,Civic Education,SS3,Second Term,85,A1
PERF6678,STD088,Civic Education,SS3,Third Term,86,A1
PERF6679,STD088,Geography,SS1,First Term,44,E8
PERF6680,STD088,Geography,SS1,Second Term,78,A1
PERF6681,STD088,Geography,SS1,Third Term,13,F9
PERF6682,STD088,Geography,SS2,First Term,26,F9
PERF6683,STD088,Geography,SS2,Second Term,89,A1
PERF6684,STD088,Geography,SS2,Third Term,72,B2
PERF6685,STD088,Geography,SS3,First Term,67,B3
PERF6686,STD088,Geography,SS3,Second Term,54,C6
PERF6687,STD088,Geography,SS3,Third Term,52,C6
PERF6688,STD088,CRS/IRS,SS1,First Term,72,B2
PERF6689,STD088,CRS/IRS,SS1,Second Term,16,F9
PERF6690,STD088,CRS/IRS,SS1,Third Term,31,F9
PERF6691,STD088,CRS/IRS,SS2,First Term,25,F9
PERF6692,STD088,CRS/IRS,SS2,Second Term,90,A1
PERF6693,STD088,CRS/IRS,SS2,Third Term,19,F9
PERF6694,STD088,CRS/IRS,SS3,First Term,77,A1
PERF6695,STD088,CRS/IRS,SS3,Second Term,74,B2
PERF6696,STD088,CRS/IRS,SS3,Third Term,64,C4
PERF6697,STD088,French,SS1,First Term,33,F9
PERF6698,STD088,French,SS1,Second Term,76,A1
PERF6699,STD088,French,SS1,Third Term,33,F9
PERF6700,STD088,French,SS2,First Term,35,F9
PERF6701,STD088,French,SS2,Second Term,60,C4
PERF6702,STD088,French,SS2,Third Term,92,A1
PERF6703,STD088,French,SS3,First Term,34,F9
PERF6704,STD088,French,SS3,Second Term,43,E8
PERF6705,STD088,French,SS3,Third Term,44,E8
PERF6706,STD088,History,SS1,First Term,23,F9
PERF6707,STD088,History,SS1,Second Term,32,F9
PERF6708,STD088,History,SS1,Third Term,71,B2
PERF6709,STD088,History,SS2,First Term,50,C6
PERF6710,STD088,History,SS2,Second Term,32,F9
PERF6711,STD088,History,SS2,Third Term,21,F9
PERF6712,STD088,History,SS3,First Term,34,F9
PERF6713,STD088,History,SS3,Second Term,60,C4
PERF6714,STD088,History,SS3,Third Term,68,B3
PERF6715,STD088,Bookkeeping,SS1,First Term,23,F9
PERF6716,STD088,Bookkeeping,SS1,Second Term,80,A1
PERF6717,STD088,Bookkeeping,SS1,Third Term,35,F9
PERF6718,STD088,Bookkeeping,SS2,First Term,43,E8
PERF6719,STD088,Bookkeeping,SS2,Second Term,26,F9
PERF6720,STD088,Bookkeeping,SS2,Third Term,62,C4
PERF6721,STD088,Bookkeeping,SS3,First Term,22,F9
PERF6722,STD088,Bookkeeping,SS3,Second Term,52,C6
PERF6723,STD088,Bookkeeping,SS3,Third Term,31,F9
PERF6724,STD089,English Studies,SS1,First Term,16,F9
PERF6725,STD089,English Studies,SS1,Second Term,77,A1
PERF6726,STD089,English Studies,SS1,Third Term,85,A1
PERF6727,STD089,English Studies,SS2,First Term,60,C4
PERF6728,STD089,English Studies,SS2,Second Term,46,D7
PERF6729,STD089,English Studies,SS2,Third Term,36,F9
PERF6730,STD089,English Studies,SS3,First Term,24,F9
PERF6731,STD089,English Studies,SS3,Second Term,61,C4
PERF6732,STD089,English Studies,SS3,Third Term,49,D7
PERF6733,STD089,Mathematics,SS1,First Term,90,A1
PERF6734,STD089,Mathematics,SS1,Second Term,66,B3
PERF6735,STD089,Mathematics,SS1,Third Term,89,A1
PERF6736,STD089,Mathematics,SS2,First Term,90,A1
PERF6737,STD089,Mathematics,SS2,Second Term,19,F9
PERF6738,STD089,Mathematics,SS2,Third Term,87,A1
PERF6739,STD089,Mathematics,SS3,First Term,39,F9
PERF6740,STD089,Mathematics,SS3,Second Term,16,F9
PERF6741,STD089,Mathematics,SS3,Third Term,39,F9
PERF6742,STD089,Civic Education,SS1,First Term,31,F9
PERF6743,STD089,Civic Education,SS1,Second Term,45,D7
PERF6744,STD089,Civic Education,SS1,Third Term,73,B2
PERF6745,STD089,Civic Education,SS2,First Term,89,A1
PERF6746,STD089,Civic Education,SS2,Second Term,41,E8
PERF6747,STD089,Civic Education,SS2,Third Term,39,F9
PERF6748,STD089,Civic Education,SS3,First Term,14,F9
PERF6749,STD089,Civic Education,SS3,Second Term,25,F9
PERF6750,STD089,Civic Education,SS3,Third Term,68,B3
PERF6751,STD089,Physics,SS1,First Term,19,F9
PERF6752,STD089,Physics,SS1,Second Term,37,F9
PERF6753,STD089,Physics,SS1,Third Term,28,F9
PERF6754,STD089,Physics,SS2,First Term,74,B2
PERF6755,STD089,Physics,SS2,Second Term,26,F9
PERF6756,STD089,Physics,SS2,Third Term,71,B2
PERF6757,STD089,Physics,SS3,First Term,92,A1
PERF6758,STD089,Physics,SS3,Second Term,27,F9
PERF6759,STD089,Physics,SS3,Third Term,23,F9
PERF6760,STD089,Agricultural Science,SS1,First Term,52,C6
PERF6761,STD089,Agricultural Science,SS1,Second Term,61,C4
PERF6762,STD089,Agricultural Science,SS1,Third Term,21,F9
PERF6763,STD089,Agricultural Science,SS2,First Term,75,A1
PERF6764,STD089,Agricultural Science,SS2,Second Term,12,F9
PERF6765,STD089,Agricultural Science,SS2,Third Term,90,A1
PERF6766,STD089,Agricultural Science,SS3,First Term,74,B2
PERF6767,STD089,Agricultural Science,SS3,Second Term,37,F9
PERF6768,STD089,Agricultural Science,SS3,Third Term,44,E8
PERF6769,STD089,Chemistry,SS1,First Term,55,C5
PERF6770,STD089,Chemistry,SS1,Second Term,12,F9
